,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-11-01,2021-11-02,2021-11-03,2021-11-04
09:56:00,0.095,13.0,0.7836990595611285,inf,inf,0.00625,0.6508728179551122,0.7664473684210527,141.0,4.066666666666666,inf,274.0,inf,0.9973885725505596,3.85,1.7678571428571428,266.0,0.07167235494880546,inf,149.0,2.0517241379310347,0.44061302681992337,0.6925647451963242,0.5375,1.696078431372549,0.8585612968591692,6.41,0.231311706629055,164.25,inf,0.3489795918367347,0.42934782608695654,59.888888888888886,inf,inf,inf,inf,2.9516129032258065,309.0,0.835820895522388,123.33333333333333,500.0,0.8161705551086083,25.571428571428573,427.5
09:57:00,inf,0.6280193236714976,inf,inf,inf,0.4852459016393443,0.3142857142857143,inf,138.0,0.05128205128205128,0.7245901639344262,132.5,231.0,0.9361547762998791,inf,inf,0.8205822613405552,24.916666666666668,4.033898305084746,0.8502754131196795,0.55980271270037,0.34519572953736655,0.903975219411461,0.25339366515837103,inf,inf,3.0279329608938546,0.9111333000499251,11.372549019607844,1.028268551236749,2.8658536585365852,0.4340659340659341,5.84,3.633663366336634,320.0,inf,inf,0.5719424460431655,301.0,inf,0.4744525547445255,inf,inf,0.410752688172043,inf
09:58:00,0.7597989949748744,inf,20.714285714285715,inf,inf,0.9208566108007449,5.521739130434782,0.45794392523364486,149.0,0.594059405940594,inf,0.12598425196850394,inf,inf,3.47008547008547,0.10526315789473684,0.8356164383561644,inf,1.9907407407407407,0.8088235294117647,inf,0.37333333333333335,3.07,4.05607476635514,inf,inf,0.753525641025641,1.812807881773399,333.5,0.5545058139534884,inf,inf,1.4330357142857142,251.5,345.0,279.0,inf,0.40877598152424943,324.0,0.84,3.095744680851064,0.09090909090909091,0.961864406779661,25.681818181818183,868.0
09:59:00,5.564102564102564,184.0,0.2132701421800948,42.25,0.8106591865357644,0.4830508474576271,0.8588744588744589,55.666666666666664,7.05,0.42950819672131146,2.5714285714285716,1.834862385321101,inf,0.08666666666666667,0.1085814360770578,2.8588235294117648,0.8125421443020904,2.1346153846153846,0.35330578512396693,0.924928503336511,0.6830357142857143,29.76923076923077,0.9701492537313433,1.6169154228855722,198.33333333333334,6.27,5.850877192982456,0.40267765190525234,44.4,68.11111111111111,4.965811965811966,13.35,24.454545454545453,inf,inf,8.258064516129032,inf,inf,22.857142857142858,inf,1.6466666666666667,0.3316708229426434,inf,0.8714733542319749,inf
10:00:00,inf,0.2421875,inf,inf,0.3372093023255814,37.25,0.8851132686084142,inf,inf,0.11834319526627218,0.6753246753246753,1.59,0.8956521739130435,35.125,29.0,0.216,7.620689655172414,0.457286432160804,0.13765182186234817,0.8411896745230079,0.737984496124031,0.4871060171919771,0.8306112925804946,0.21357615894039736,0.48509485094850946,0.16375,0.34885764499121263,0.2742782152230971,0.18679245283018867,0.9154725720075264,2.49468085106383,inf,1.9261363636363635,491.0,2.323529411764706,53.4,inf,inf,320.0,inf,0.32558139534883723,0.7080536912751678,0.869942196531792,142.75,1.4985163204747773
10:01:00,inf,164.0,8.4375,155.0,0.61,inf,0.8956083513318934,0.8503401360544217,9.692307692307692,0.8018494055482166,inf,inf,1.42,0.977797513321492,463.0,inf,inf,0.5895020188425303,0.6781485468245425,0.5,0.7033492822966507,0.8031413612565445,0.6731914893617021,0.9817763494266306,0.588929889298893,0.5089094796863863,0.9748743718592965,1.93,651.0,0.8752271350696548,inf,inf,inf,inf,0.27897838899803534,inf,0.7655502392344498,0.5851063829787234,inf,73.8,inf,14.885714285714286,3.8,0.8145208700764256,3.076923076923077
10:02:00,0.4918032786885246,0.38741721854304634,inf,173.0,44.333333333333336,0.4525993883792049,0.36470588235294116,0.8153005464480875,inf,inf,inf,0.3387096774193548,0.8192852326365475,0.9600979192166462,0.6923076923076923,0.5842558425584256,289.0,0.7068201948627104,inf,0.7833668678739101,0.07344632768361582,0.8935051275308966,0.702355460385439,0.970632449264469,207.0,inf,3.36,inf,736.0,0.9178755544898693,1.2916666666666667,inf,0.4158878504672897,579.0,inf,inf,4.9818181818181815,9.857142857142858,386.0,3.31,inf,0.09606986899563319,0.5761538461538461,15.785714285714286,59.705882352941174
10:03:00,5.190476190476191,0.566579634464752,0.49,9.466666666666667,26.0,0.07142857142857142,0.6177215189873417,152.0,inf,inf,inf,153.0,0.8933884297520661,0.7787201233616037,0.9066883512909127,0.2567237163814181,2.3164556962025316,0.36809815950920244,12.952380952380953,297.0,0.7638190954773869,2.75,inf,0.8657468824621916,217.0,0.8631971520596712,0.5002988643156007,0.8616122402374972,0.5009784735812133,0.5092798812175204,0.43144424131627057,1.7850467289719627,0.9371428571428572,0.8262388818297332,382.0,0.4014732965009208,45.857142857142854,inf,0.62970498474059,inf,148.66666666666666,inf,0.42957042957042957,2.2254901960784315,inf
10:04:00,0.37358490566037733,212.0,2.8958333333333335,inf,inf,inf,inf,36.8,32.5,inf,inf,inf,0.7219917012448133,inf,inf,inf,9.1875,0.9121951219512195,20.470588235294116,inf,0.8102409638554217,0.9154051647373108,0.7704183266932271,633.0,inf,36.88461538461539,inf,34.35,935.0,0.7432034064854242,6.801652892561983,0.4978134110787172,168.0,637.0,inf,2.542056074766355,0.6906300484652665,0.7238493723849372,58.285714285714285,inf,inf,0.7951205173427396,inf,32.0,10.486486486486486
10:05:00,0.2053742802303263,1.45,0.7680690399137001,113.5,6.8,0.8961538461538462,0.6942857142857143,20.4,inf,17.46153846153846,1.5,0.6025641025641025,0.8180067404910929,2.0808823529411766,0.5964482547458665,inf,inf,0.7498565691336776,0.6011787819253438,0.5916749256689792,0.24458204334365324,173.66666666666666,6.575757575757576,5.87,0.7714895888948211,2.196480938416422,6.206666666666667,inf,128.25,0.799252161720028,0.8271604938271605,0.6271864067966016,0.5464216634429401,172.25,476.0,inf,18.857142857142858,inf,448.0,inf,0.3481735159817352,67.72727272727273,inf,0.777869076965215,10.096
10:06:00,inf,inf,1.2,248.0,inf,inf,inf,0.13432835820895522,254.0,inf,0.9374468085106383,1.1732283464566928,0.8404536862003781,inf,6.00990099009901,436.0,0.7008750994431185,0.2413793103448276,2.603448275862069,0.8909783989834815,0.00992063492063492,inf,0.5376246600181324,5.719626168224299,inf,111.0,inf,0.7917174177831913,10.12280701754386,0.7550612346913271,0.377212389380531,0.6508264462809917,inf,inf,inf,1.1830985915492958,inf,inf,inf,6.59,0.4418811002661934,6.052173913043478,6.3478260869565215,117.14285714285714,59.88461538461539
10:07:00,inf,inf,inf,inf,1.1,inf,15.538461538461538,1.0792079207920793,0.40703517587939697,3.7547169811320753,inf,inf,0.6996168582375479,inf,0.5838113448056087,2.9223300970873787,48.57142857142857,46.55555555555556,10.057142857142857,0.8566269411339834,0.14954954954954955,3.3220338983050848,0.23887973640856672,0.8234815618221258,0.9801419072694006,inf,40.851851851851855,3.474285714285714,589.5,0.8495250791534744,0.9154228855721394,0.1978021978021978,2.598101265822785,697.0,8.66,437.0,145.33333333333334,0.6635514018691588,0.5228260869565218,0.25263157894736843,0.39671120246659813,1.371069182389937,0.1341991341991342,74.8,inf
10:08:00,0.6835699797160243,inf,45.6,123.5,inf,150.0,0.07317073170731707,225.0,inf,0.3589108910891089,0.79375,0.06846846846846846,0.6578512396694215,449.0,712.0,inf,33.45454545454545,24.5,41.2,0.7191601049868767,126.25,35.46666666666667,0.6622950819672131,86.75,0.9930071565554984,635.0,inf,0.34290271132376393,598.5,12.614285714285714,inf,inf,10.13,inf,inf,inf,inf,25.714285714285715,inf,inf,inf,inf,1.6466666666666667,3.0445544554455446,13.87
10:09:00,inf,1.5833333333333333,inf,265.0,76.0,inf,inf,241.0,127.5,inf,2.411111111111111,0.5201401050788091,0.45544554455445546,3.78,5.863636363636363,inf,1.00990099009901,0.24427480916030533,49.0,0.4049479166666667,0.36768149882903983,inf,4.56701030927835,5.97196261682243,0.5947796320068464,inf,inf,0.3933197000681663,208.0,1002.0,11.29,4.1875,inf,0.8436370935367322,538.0,inf,3.6019417475728157,7.586956521739131,inf,37.68421052631579,inf,inf,inf,47.0,inf
10:10:00,3.51,2.0481927710843375,0.34421364985163205,242.0,9.7,1.99,inf,0.2920634920634921,16.142857142857142,inf,0.9217415265913474,1.5572139303482586,0.1908548707753479,0.28874388254486133,0.7275,52.25,52.0,0.9439655172413793,22.0,0.6995003568879372,164.66666666666666,4.194174757281553,98.8,2.2289719626168223,5.669172932330827,1.2963671128107075,4.851282051282051,3.6511627906976742,55.9,28.322580645161292,91.66666666666667,0.4259401381427475,33.16129032258065,2.575,inf,0.0420353982300885,435.0,13.56,inf,3.73943661971831,1.7641509433962264,inf,765.0,87.55555555555556,inf
10:11:00,3.16,inf,0.9610979821850573,inf,inf,10.08,inf,216.0,inf,10.666666666666666,3.5517241379310347,3.169642857142857,0.89,1.9428571428571428,5.5,0.7925887802367473,2.2803738317757007,69.66666666666667,0.7345132743362832,0.017857142857142856,0.05592841163310962,0.24024024024024024,0.6846254927726675,4.730434782608696,0.5610687022900763,1.3695652173913044,489.0,0.698789974070873,1.0486725663716814,0.2201005025125628,0.30385164051355207,164.75,0.27296587926509186,0.1322463768115942,2.945945945945946,93.25,inf,3.739130434782609,0.6546184738955824,3.0215827338129495,171.66666666666666,inf,0.5376044568245125,52.214285714285715,inf
10:12:00,3.47,0.18789808917197454,0.5689655172413793,0.22885572139303484,inf,0.8679245283018868,0.5939716312056738,21.7,5.0,0.21818181818181817,0.4540229885057471,0.694078947368421,0.4956521739130435,inf,5.89,inf,0.7282127031019202,0.034722222222222224,20.57894736842105,419.0,164.33333333333334,0.39819004524886875,1.096234309623431,1.5384615384615385,1.1501210653753027,inf,inf,0.8417871789337362,0.41761363636363635,0.21830314585319352,0.31333333333333335,0.9361486797313461,inf,658.0,454.0,inf,inf,1.3197278911564625,426.0,inf,inf,inf,inf,50.13333333333333,inf
10:13:00,inf,0.7226277372262774,1.08,19.727272727272727,198.0,91.0,15.307692307692308,11.411764705882353,0.9377268919296285,inf,inf,1.2870813397129186,0.7361111111111112,inf,inf,2.89,inf,2.970873786407767,0.7745039085989176,0.7654245571166769,1.2,0.10158013544018059,0.082,inf,inf,inf,inf,2.365,12.835820895522389,32.0,1.2925,0.4408695652173913,7.221153846153846,0.09558823529411764,424.0,inf,inf,0.8353123386680433,0.30392156862745096,inf,inf,inf,0.32861476238624876,2.4278846153846154,1.8639455782312926
10:14:00,inf,2.577777777777778,0.8384879725085911,151.0,inf,inf,142.0,inf,0.9725783475783476,12.461538461538462,18.88888888888889,inf,0.496,0.8638297872340426,3.08,123.5,1.0380952380952382,0.7843775427176566,0.33884297520661155,0.6441893830703013,inf,inf,96.66666666666667,0.5808748728382502,4.327102803738318,164.0,0.6096938775510204,107.0,104.83333333333333,0.8838994881340159,5.188118811881188,inf,1.892018779342723,0.6599664991624791,284.0,261.0,3.6785714285714284,0.8083333333333333,5.090909090909091,409.0,0.135,inf,inf,0.9914642876810397,inf
10:15:00,inf,inf,0.007352941176470588,inf,0.6658476658476659,19.666666666666668,0.5745341614906833,0.40444444444444444,0.6875,0.46551724137931033,0.2127659574468085,324.0,0.8034257748776509,0.5893470790378007,2.3217391304347825,0.7483731019522777,66.33333333333333,0.5987261146496815,4.769230769230769,1.34,0.8873355263157895,99.33333333333333,0.8852253756260434,4.82089552238806,60.888888888888886,inf,0.30242825607064017,0.890007951232441,3.3333333333333335,0.7068543451652387,inf,inf,0.791975724881996,2.341880341880342,137.0,inf,1.2743362831858407,51.75,85.33333333333333,13.642857142857142,0.6568627450980392,inf,2.685483870967742,0.8665475126601132,inf
10:16:00,12.052631578947368,inf,0.7204545454545455,130.0,0.9235074626865671,163.0,0.11607142857142858,122.0,0.83,0.9237373737373737,31.6,0.7519181585677749,0.53099173553719,0.4251497005988024,2.7676767676767677,inf,39.2,0.2,0.07692307692307693,0.2459016393442623,0.3239795918367347,0.6440886699507389,inf,1.4701986754966887,124.75,83.42857142857143,2.120218579234973,0.2826855123674912,0.41262135922330095,460.0,0.7819314641744548,inf,1.7281553398058251,24.6,271.0,18.076923076923077,9.333333333333334,0.47738693467336685,84.0,inf,323.0,5.348484848484849,3.227722772277228,0.7741103661681279,inf
10:17:00,8.95,inf,0.3693181818181818,inf,0.7445255474452555,inf,inf,0.05714285714285714,0.044642857142857144,11.4,0.3142857142857143,0.07729468599033816,5.233333333333333,203.0,2.1,0.8712933753943217,inf,0.6307420494699647,20.77777777777778,inf,1.2135922330097086,0.823021582733813,0.6805369127516778,6.7560975609756095,131.0,0.9270399506401358,1.45,2.4174757281553396,471.0,1.854014598540146,0.6093880972338642,0.9752601324310558,inf,3.9558823529411766,39.166666666666664,20.3,inf,17.4,0.313953488372093,15.944444444444445,0.688413948256468,26.692307692307693,3.4556962025316458,0.8995278069254984,inf
10:18:00,0.11707317073170732,inf,inf,0.05084745762711865,inf,inf,inf,0.9131474103585657,0.6850828729281768,6.0,inf,51.0,0.961488533102553,0.6864951768488746,1.92,0.7637889688249401,0.2584745762711864,0.7170596393897365,23.125,12.928571428571429,1.1333333333333333,1.5052631578947369,56.75,2.388888888888889,0.10551558752997602,0.952411370169275,inf,inf,220.5,0.3576388888888889,inf,0.7216494845360825,inf,12.826086956521738,inf,inf,inf,0.12025316455696203,5.545454545454546,1.8,1.5742574257425743,inf,inf,119.66666666666667,inf
10:19:00,inf,inf,0.582089552238806,inf,inf,inf,4.947368421052632,0.435,0.06481481481481481,12.333333333333334,8.571428571428571,0.7721796276013143,0.7045454545454546,6.592592592592593,0.7835714285714286,1.134020618556701,1.0333333333333334,0.029411764705882353,4.4324324324324325,0.0913978494623656,231.0,0.7821080602302923,0.7342888643880926,51.333333333333336,0.806930693069307,0.9109821964392879,inf,7.333333333333333,440.0,inf,0.44625,30.363636363636363,inf,26.833333333333332,240.0,102.5,51.0,inf,1.2254901960784315,inf,3.890909090909091,1.2580645161290323,163.5,53.42857142857143,inf
10:20:00,4.696969696969697,inf,0.05,129.0,0.5352112676056338,0.9007299270072993,0.22549019607843138,0.14285714285714285,0.1388888888888889,17.428571428571427,5.304347826086956,0.7560975609756098,0.9320388349514563,0.24675324675324675,0.6600199401794616,0.6821917808219178,39.4,8.708333333333334,21.5,0.4392059553349876,64.0,10.869565217391305,0.8566929133858268,10.419354838709678,47.75,119.75,24.476190476190474,1.125,7.703703703703703,0.32298136645962733,0.2671957671957672,0.010282776349614395,1.5443037974683544,inf,1.56,1.15,35.0,23.5,33.57142857142857,inf,55.2,0.09969788519637462,2.297029702970297,39.2,54.18181818181818
10:21:00,1.44,176.0,78.5,40.25,0.7967599410898379,0.42,inf,0.6617021276595745,50.333333333333336,inf,0.9861554845580405,2.090909090909091,7.551724137931035,14.105263157894736,11.848484848484848,0.3769063180827887,24.0,0.2210242587601078,1.6730769230769231,0.6459390862944162,0.594059405940594,0.547945205479452,0.58679706601467,3.38,3.542056074766355,0.46715328467153283,inf,0.8254373177842566,0.7738613861386139,3.850467289719626,579.0,78.0,inf,427.0,307.0,0.4189189189189189,36.0,1.35,1.8712871287128714,14.80952380952381,inf,144.0,0.292358803986711,0.9475982532751092,6.07
10:22:00,inf,0.598,0.6278586278586279,inf,4.592592592592593,inf,4.866666666666666,88.5,0.36666666666666664,19.22222222222222,inf,0.19402985074626866,72.25,1.956896551724138,513.0,24.923076923076923,0.8993732590529248,0.16112531969309463,156.5,1.7964601769911503,2.563106796116505,0.825696316262354,0.8435595286468915,0.5633680555555556,91.5,692.0,inf,0.863,11.245283018867925,0.8425679275439532,5.59,inf,107.0,484.0,inf,140.5,0.3262411347517731,10.772727272727273,321.0,inf,25.857142857142858,inf,1.16,0.7824459234608985,5.084615384615384
10:23:00,2.04,6.310344827586207,0.06965174129353234,195.0,0.58,7.076923076923077,12.071428571428571,186.0,inf,inf,inf,10.0,0.9271616541353384,inf,7.287878787878788,0.6164383561643836,0.7964071856287425,0.4367816091954023,13.26086956521739,inf,0.2629558541266795,0.6840466926070039,25.666666666666668,0.132013201320132,0.26881720430107525,inf,inf,0.34823529411764703,5.745098039215686,inf,inf,4.64,inf,506.0,354.0,1.95,inf,inf,54.666666666666664,inf,0.403030303030303,170.66666666666666,inf,135.25,inf
10:24:00,144.0,1.07,0.05142857142857143,31.0,0.6926147704590818,202.0,inf,0.425,inf,inf,0.9827105866928876,20.2,inf,inf,4.188118811881188,inf,0.7730061349693251,1.1866666666666668,104.0,2.0384615384615383,1.2242424242424241,0.8695652173913043,2.031496062992126,0.5196548418024928,1.75,688.0,1.4933333333333334,0.1253968253968254,5.425742574257426,20.88888888888889,0.4796812749003984,inf,4.33,487.0,inf,282.0,1.0802919708029197,inf,inf,inf,0.6964143426294821,29.625,3.25,0.434640522875817,2.712918660287081
10:25:00,1.76,inf,inf,inf,0.319634703196347,194.0,9.176470588235293,43.0,inf,0.7074380165289256,39.8,0.8845718596755942,0.3254156769596199,inf,4.01,0.6565656565656566,91.0,1.9245283018867925,1.083916083916084,73.75,346.0,0.37593984962406013,71.6,155.66666666666666,128.5,323.0,inf,1.3333333333333333,202.0,26.65,0.2902542372881356,126.75,inf,0.3469945355191257,346.0,283.0,inf,inf,329.0,inf,0.5282555282555282,44.63636363636363,431.0,0.2579750346740638,inf
10:26:00,inf,inf,0.07586206896551724,0.7435897435897436,114.0,inf,inf,0.18421052631578946,inf,67.5,0.57,0.6106623586429726,43.4,22.181818181818183,2.85,82.66666666666667,103.5,9.173913043478262,inf,0.2558139534883721,0.3442211055276382,21.916666666666668,0.2879581151832461,117.0,inf,0.5516304347826086,0.1575492341356674,0.9265037593984963,93.4,34.666666666666664,3.576923076923077,inf,inf,2.91,0.096,0.7598299681190224,0.7949640287769785,inf,130.0,inf,0.6360424028268551,131.66666666666666,116.33333333333333,2.909090909090909,inf
10:27:00,inf,0.6575342465753424,inf,inf,inf,inf,inf,1.1153846153846154,4.5,inf,2.0714285714285716,1.01,13.833333333333334,3.3777777777777778,inf,8.7,0.40942028985507245,0.5403225806451613,44.0,0.5517241379310345,209.0,0.8962482630847615,3.977272727272727,46.666666666666664,inf,3.0388349514563107,0.03631961259079903,14.7,400.0,13.708333333333334,inf,0.9895600787918581,76.6,0.9464285714285714,inf,196.0,inf,0.5601965601965602,0.4776470588235294,13.157894736842104,0.8137737174982431,inf,61.0,2.4245283018867925,inf
10:28:00,inf,inf,0.9193427931292009,112.0,inf,inf,0.06,0.7146666666666667,inf,55.0,inf,196.0,inf,0.61,1.88,37.4,162.0,0.07804878048780488,inf,0.7941176470588235,3.0576923076923075,223.0,54.25,1.9791666666666667,2.34,inf,215.0,0.9114380899500277,0.8263157894736842,1.2531645569620253,56.57142857142857,0.087248322147651,25.928571428571427,330.0,1.3465346534653466,38.8,50.0,inf,12.529411764705882,2.3333333333333335,inf,67.8,0.47068676716917923,62.666666666666664,inf
10:29:00,11.0,inf,8.545454545454545,26.75,0.745,inf,103.0,inf,0.46568627450980393,0.8747228381374723,8.692307692307692,106.0,0.4868035190615836,inf,1.83,inf,0.7132486388384754,25.714285714285715,1.5,inf,0.828665568369028,0.41005291005291006,14.357142857142858,1.6296296296296295,358.0,0.600739371534196,4.119047619047619,0.6555183946488294,0.7227856659905342,9.606060606060606,1.07,0.7828571428571428,8.761904761904763,inf,228.0,65.66666666666667,inf,2.1228070175438596,2.1884057971014492,inf,0.7002262443438914,340.0,0.4513422818791946,0.3932038834951456,4.385964912280702
10:30:00,7.55,0.8747016706443914,inf,1.3095238095238095,46.0,0.17,0.0891089108910891,0.8811096433289299,24.0,inf,0.992273961160994,18.3,0.8967136150234741,3.076923076923077,1.0608695652173914,0.5638888888888889,0.6785714285714286,0.6610526315789473,0.8852963818321786,0.5046153846153846,0.5639810426540285,0.6895475819032761,0.6549815498154982,0.935374149659864,1.5114503816793894,0.2694805194805195,93.0,1.7346938775510203,7.333333333333333,0.6652360515021459,1.8,1.6274509803921569,inf,0.0421455938697318,0.5406032482598608,0.9025039957378796,29.833333333333332,inf,0.45714285714285713,19.923076923076923,5.0256410256410255,1.3387096774193548,0.9400121187638861,0.9433686518085495,32.05882352941177
